2013/07/06 20:15:07,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/06 22:16:29,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 02:15:07,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/07 04:16:29,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 04:36:00,abz,ITM_Disk,all_ins_xuxc_aix
2013/07/07 08:01:28,abz,ITM_Log_Entries,all_syslog_gul1_sap_fss
2013/07/07 08:15:08,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/07 10:16:02,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 14:00:49,abz,ITM_Log_Entries,all_syslog_gul1_sap_fss
2013/07/07 14:15:06,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/07 15:45:32,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 16:16:13,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 20:00:52,abz,ITM_Log_Entries,all_syslog_gul1_sap_fss
2013/07/07 21:45:26,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/07 22:16:18,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 02:00:38,abz,ITM_Log_Entries,all_syslog_gul1_sap_fss
2013/07/08 03:45:41,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 04:15:56,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 07:10:49,abz,ITM_ManagedSystem,MS_Offline
2013/07/08 08:00:37,abz,ITM_Log_Entries,all_syslog_gul1_sap_fss
2013/07/08 08:15:07,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/08 08:55:49,abz,ITM_ManagedSystem,MS_Offline
2013/07/08 09:06:39,abz,ITM_K59_ALOD,all_alodxan_g591_xandriabe
2013/07/08 09:45:23,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 10:16:04,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 14:15:07,abz,ITM_Log_Entries,all_syslog_xul2_aix_fss_unx
2013/07/08 15:45:32,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 16:00:07,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/08 16:15:47,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 20:00:47,abz,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/08 21:45:22,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/08 22:16:11,abz,ITM_Log_Entries,all_syslog_gul4_sap_fss
2013/07/02 15:45:11,aab,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/03 03:45:09,aab,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/03 09:45:10,aab,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/03 17:41:45,aab,ITM_Log_Entries,all_errlog_xul4_aix_5
2013/07/03 17:45:10,aab,ITM_Log_Entries,all_syslog_xul1_aix_fss_unx
2013/07/04 09:33:06,aab,ITM_Log_Entries,all_errlog_xul4_aix_5
2013/07/04 13:30:11,aab,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/04 14:45:12,aab,ITM_Log_Entries,all_syslog_xul4_aix_fss_unx
2013/07/01 02:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 03:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 04:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 05:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 06:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 07:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 08:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 09:34:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 12:32:25,all,ITM_MS_Exchange_DB,all_chpgfas_gexw_exc
2013/07/01 13:25:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/01 14:05:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/01 16:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 18:54:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 19:54:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 20:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 21:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 22:12:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/01 22:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/01 23:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 00:27:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/02 01:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 08:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 09:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 11:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 11:55:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/02 13:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 14:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/02 14:42:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/02 19:54:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 00:12:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/03 00:59:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 02:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 05:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 08:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 08:45:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/03 09:02:25,all,ITM_MS_Exchange_DB,all_chpgfas_gexw_exc
2013/07/03 09:40:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/03 10:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 18:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 19:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/03 22:59:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 01:12:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/04 01:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 02:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 03:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 04:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 05:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 06:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 08:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 09:00:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/04 09:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 11:42:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/04 14:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/04 22:35:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/05 00:54:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 01:27:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/05 01:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 02:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 05:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 06:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 09:14:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 10:04:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 11:19:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 12:39:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 15:20:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/05 17:59:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 18:00:16,all,ITM_MS_Exchange_DB,all_dblrest_gexw_exc
2013/07/05 19:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 20:44:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/05 21:24:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/06 01:27:23,all,ITM_MS_Exchange_DB,all_chpgfas_gexc_exc
2013/07/06 07:12:15,all,ITM_ManagedSystem,all_msoffl_gmsf_std_tnl
2013/07/06 08:49:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
2013/07/06 09:59:47,all,ITM_KGB_DOMINO_SERVER,all_servidx_ggbc_std
